transaction_id,timestamp,tx_date,user_id,store_id,product_id,qty,price,promo_id,is_online,promo_type,discount,start_date,end_date,festival_name,festival_category,InFestival,zone,province,profile,category,brand,base_price,promo_product_id
TX0000161,2025-09-04 08:28:00,2025-09-04,U0014,S040,P0229,2,225,,,,,,,,,0,1,ชลบุรี,Residential/Market,PersonalCare,Brand_029,112,
TX0000162,2025-07-17 17:33:00,2025-07-17,U0014,S026,P0855,2,59,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,Beverages,Brand_002,29,
TX0000163,2025-08-30 01:49:00,2025-08-30,U0014,S002,P0816,4,120,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,DairyBakery,Brand_019,30,
TX0000164,2025-06-27 15:57:00,2025-06-27,U0014,S021,P0072,2,385,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Household,Brand_006,194,
TX0000165,2025-07-27 11:16:00,2025-07-27,U0014,S023,P0332,4,257,,,,,,,,,0,4,สุราษฎร์ธานี,Gas Station,HealthBeauty,Brand_013,62,
TX0000166,2025-08-28 15:08:00,2025-08-28,U0014,S006,P0204,2,149,,,,,,,,,0,12,นนทบุรี,Educational Institution,DairyBakery,Brand_048,68,
TX0000167,2025-08-01 13:04:00,2025-08-01,U0014,S010,P0157,5,163,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,Snacks,Brand_011,30,
TX0000168,2025-08-11 13:27:00,2025-08-11,U0015,S042,P0560,5,873,,,,,,,,,0,4,อุบลราชธานี,Gas Station,FrozenFoods,Brand_003,172,
TX0000169,2025-09-10 19:35:00,2025-09-10,U0015,S034,P0139,5,497,,,,,,,,,0,6,สงขลา,Educational Institution,DairyBakery,Brand_045,98,
TX0000170,2025-07-11 21:17:00,2025-07-11,U0015,S036,P0399,1,151,,,,,,,เข้าพรรษา (Buddhist Lent),วันสำคัญทางศาสนา,1,10,กรุงเทพฯ,Entertainment Venue,Others,Brand_022,155,
TX0000171,2025-07-01 17:26:00,2025-07-01,U0015,S048,P0769,1,64,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,HealthBeauty,Brand_033,65,
TX0000172,2025-08-12 05:55:00,2025-08-12,U0015,S050,P0574,5,387,,,,,,,วันแม่แห่งชาติ (Mother's Day),วันพิเศษไทย,1,3,สงขลา,Hospital,Household,Brand_017,74,
TX0000173,2025-09-15 03:00:00,2025-09-15,U0015,S017,P0293,4,488,,,,,,,,,0,9,นครราชสีมา,Hospital,ReadyToEat,Brand_017,115,
TX0000174,2025-07-20 18:17:00,2025-07-20,U0015,S034,P0176,5,215,,,,,,,,,0,6,สงขลา,Educational Institution,Snacks,Brand_030,45,
TX0000175,2025-08-01 20:42:00,2025-08-01,U0015,S050,P0338,2,130,,,,,,,,,0,3,สงขลา,Hospital,Others,Brand_008,67,
TX0000176,2025-08-17 05:04:00,2025-08-17,U0015,S014,P0240,2,451,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,Others,Brand_044,211,
TX0000177,2025-08-07 04:32:00,2025-08-07,U0015,S019,P0428,5,884,,,,,,,,,0,4,สงขลา,Residential/Market,HealthBeauty,Brand_020,168,
TX0000178,2025-08-05 02:27:00,2025-08-05,U0015,S010,P0286,3,620,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,PersonalCare,Brand_013,190,
TX0000179,2025-09-03 04:31:00,2025-09-03,U0015,S046,P0355,1,104,,,,,,,,,0,4,เชียงใหม่,Educational Institution,ReadyToEat,Brand_013,97,
TX0000180,2025-09-15 16:25:00,2025-09-15,U0015,S001,P0473,5,313,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,Household,Brand_039,59,
TX0000181,2025-06-25 00:06:00,2025-06-25,U0015,S050,P0120,1,52,,,,,,,,,0,3,สงขลา,Hospital,ReadyToEat,Brand_024,48,
TX0000182,2025-08-04 11:06:00,2025-08-04,U0015,S032,P0470,5,600,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,HealthBeauty,Brand_029,118,
TX0000183,2025-09-11 08:52:00,2025-09-11,U0015,S008,P0785,5,289,,,,,,,,,0,12,นนทบุรี,Educational Institution,ReadyToEat,Brand_034,60,
TX0000184,2025-09-11 00:46:00,2025-09-11,U0015,S014,P0751,5,300,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,Snacks,Brand_007,58,
TX0000185,2025-09-20 14:00:00,2025-09-20,U0015,S032,P0869,1,167,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,Others,Brand_045,175,
TX0000186,2025-09-10 05:11:00,2025-09-10,U0015,S011,P0561,2,352,,,,,,,,,0,9,ภูเก็ต,Tourist Attraction,Household,Brand_040,182,
TX0000187,2025-08-11 00:33:00,2025-08-11,U0015,S048,P0174,2,179,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,Others,Brand_006,83,
TX0000188,2025-09-09 20:36:00,2025-09-09,U0015,S042,P0038,5,1002,,,,,,,9.9 Double Day,วันเลขเบิ้ล,1,4,อุบลราชธานี,Gas Station,Others,Brand_046,194,
TX0000189,2025-08-29 06:07:00,2025-08-29,U0015,S019,P0200,3,112,,,,,,,,,0,4,สงขลา,Residential/Market,InstantFoods,Brand_020,38,
TX0000190,2025-06-27 02:49:00,2025-06-27,U0016,S003,P0588,1,214,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,Household,Brand_038,195,
TX0000191,2025-08-19 08:01:00,2025-08-19,U0016,S035,P0819,4,117,,,,,,,,,0,12,อุบลราชธานี,Gas Station,InstantFoods,Brand_014,30,
TX0000192,2025-09-10 18:51:00,2025-09-10,U0016,S047,P0730,1,29,,,,,,,,,0,8,ภูเก็ต,Hospital,Beverages,Brand_017,30,
TX0000193,2025-09-17 03:30:00,2025-09-17,U0016,S003,P0976,4,187,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,InstantFoods,Brand_029,45,
TX0000194,2025-06-29 22:10:00,2025-06-29,U0016,S021,P0509,2,239,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Others,Brand_004,111,
TX0000195,2025-08-06 23:42:00,2025-08-06,U0016,S039,P0057,1,26,,,,,,,,,0,5,ภูเก็ต,Factory,Beverages,Brand_024,27,
TX0000196,2025-09-20 08:03:00,2025-09-20,U0016,S017,P0864,4,355,,,,,,,,,0,9,นครราชสีมา,Hospital,FrozenFoods,Brand_035,84,
TX0000197,2025-07-07 08:31:00,2025-07-07,U0016,S009,P0042,1,146,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,8,นครราชสีมา,Office,ReadyToEat,Brand_050,137,
TX0000198,2025-07-19 21:46:00,2025-07-19,U0016,S008,P0011,5,347,,,,,,,,,0,12,นนทบุรี,Educational Institution,InstantFoods,Brand_029,67,
TX0000199,2025-08-28 18:50:00,2025-08-28,U0016,S034,P0377,2,48,,,,,,,,,0,6,สงขลา,Educational Institution,Snacks,Brand_037,22,
TX0000200,2025-08-07 13:11:00,2025-08-07,U0016,S011,P0366,3,783,,,,,,,,,0,9,ภูเก็ต,Tourist Attraction,Others,Brand_011,258,
TX0000201,2025-07-23 00:37:00,2025-07-23,U0016,S008,P0505,3,441,,,,,,,,,0,12,นนทบุรี,Educational Institution,Others,Brand_047,145,
TX0000202,2025-06-25 03:13:00,2025-06-25,U0016,S030,P0244,2,273,,,,,,,,,0,2,อุบลราชธานี,Gas Station,FrozenFoods,Brand_022,130,
TX0000203,2025-08-22 05:51:00,2025-08-22,U0016,S045,P0952,5,703,,,,,,,,,0,10,นครราชสีมา,Gas Station,Others,Brand_033,142,
TX0000204,2025-09-07 01:38:00,2025-09-07,U0016,S025,P0643,4,434,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,InstantFoods,Brand_005,103,
TX0000205,2025-07-04 13:02:00,2025-07-04,U0016,S032,P0117,4,313,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,DairyBakery,Brand_043,81,
TX0000206,2025-06-27 04:30:00,2025-06-27,U0017,S030,P0145,3,538,,,,,,,,,0,2,อุบลราชธานี,Gas Station,FrozenFoods,Brand_041,166,
TX0000207,2025-09-10 20:13:00,2025-09-10,U0017,S021,P0624,4,459,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Household,Brand_030,109,
TX0000208,2025-07-18 08:06:00,2025-07-18,U0017,S024,P0715,2,218,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,Others,Brand_023,103,
TX0000209,2025-07-24 17:23:00,2025-07-24,U0017,S037,P0017,3,121,,,,,,,,,0,10,ขอนแก่น,Educational Institution,Snacks,Brand_038,40,
TX0000210,2025-08-19 16:05:00,2025-08-19,U0017,S038,P0546,3,372,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,HealthBeauty,Brand_004,116,
TX0000211,2025-09-21 07:50:00,2025-09-21,U0017,S044,P0244,4,518,,,,,,,,,0,1,ขอนแก่น,Gas Station,FrozenFoods,Brand_022,130,
TX0000212,2025-08-05 17:10:00,2025-08-05,U0017,S014,P0204,2,138,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,DairyBakery,Brand_048,68,
TX0000213,2025-08-27 03:26:00,2025-08-27,U0017,S029,P0076,4,760,,,,,,,,,0,8,กรุงเทพฯ,Hospital,Others,Brand_031,174,
TX0000214,2025-06-30 05:44:00,2025-06-30,U0018,S014,P0152,4,323,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,HealthBeauty,Brand_046,84,
TX0000215,2025-09-06 10:36:00,2025-09-06,U0018,S013,P0408,4,546,,,,,,,,,0,8,สงขลา,Entertainment Venue,PersonalCare,Brand_023,137,
TX0000216,2025-07-23 12:04:00,2025-07-23,U0018,S026,P0666,1,50,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,ReadyToEat,Brand_002,47,
TX0000217,2025-07-28 10:29:00,2025-07-28,U0018,S039,P0424,2,120,,,,,,,,,0,5,ภูเก็ต,Factory,ReadyToEat,Brand_044,56,
TX0000218,2025-09-18 03:18:00,2025-09-18,U0018,S049,P0606,5,305,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Snacks,Brand_024,56,
TX0000219,2025-07-11 01:28:00,2025-07-11,U0018,S002,P0571,5,447,,,,,,,เข้าพรรษา (Buddhist Lent),วันสำคัญทางศาสนา,1,5,สุราษฎร์ธานี,Hospital,Household,Brand_024,94,
TX0000220,2025-07-19 02:18:00,2025-07-19,U0018,S014,P0166,4,481,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,PersonalCare,Brand_039,121,
TX0000221,2025-09-14 21:02:00,2025-09-14,U0018,S003,P0059,2,92,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,Others,Brand_044,43,
TX0000222,2025-08-29 16:38:00,2025-08-29,U0018,S001,P0484,4,487,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,InstantFoods,Brand_006,114,
TX0000223,2025-08-08 03:25:00,2025-08-08,U0018,S032,P0560,2,340,,,,,,,8.8 Double Day,วันเลขเบิ้ล,1,5,กรุงเทพฯ,Transport Hub,FrozenFoods,Brand_003,172,
TX0000224,2025-07-14 00:18:00,2025-07-14,U0019,S026,P0157,3,86,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,Snacks,Brand_011,30,
TX0000225,2025-09-01 05:34:00,2025-09-01,U0019,S036,P0389,1,44,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,Beverages,Brand_009,42,
TX0000226,2025-07-20 04:19:00,2025-07-20,U0019,S001,P0992,2,270,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,Household,Brand_034,140,
TX0000227,2025-08-21 01:06:00,2025-08-21,U0019,S006,P0672,4,420,,,,,,,,,0,12,นนทบุรี,Educational Institution,ReadyToEat,Brand_014,105,
TX0000228,2025-09-17 13:37:00,2025-09-17,U0019,S034,P0211,4,276,,,,,,,,,0,6,สงขลา,Educational Institution,FrozenFoods,Brand_023,72,
TX0000229,2025-07-24 14:15:00,2025-07-24,U0019,S040,P0356,1,147,,,,,,,,,0,1,ชลบุรี,Residential/Market,Household,Brand_030,140,
TX0000230,2025-09-10 05:44:00,2025-09-10,U0019,S018,P0395,5,878,,,,,,,,,0,6,กรุงเทพฯ,Educational Institution,HealthBeauty,Brand_008,179,
TX0000231,2025-09-03 12:19:00,2025-09-03,U0019,S030,P0051,2,122,,,,,,,,,0,2,อุบลราชธานี,Gas Station,DairyBakery,Brand_019,58,
TX0000232,2025-07-03 22:57:00,2025-07-03,U0019,S018,P0838,1,203,,,,,,,,,0,6,กรุงเทพฯ,Educational Institution,Others,Brand_014,190,
TX0000233,2025-06-30 17:52:00,2025-06-30,U0019,S009,P0892,3,604,,,,,,,,,0,8,นครราชสีมา,Office,PersonalCare,Brand_042,188,
TX0000234,2025-07-07 21:22:00,2025-07-07,U0019,S018,P0161,5,1022,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,6,กรุงเทพฯ,Educational Institution,PersonalCare,Brand_002,196,
TX0000235,2025-08-03 05:23:00,2025-08-03,U0019,S025,P0179,5,259,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Snacks,Brand_001,51,
TX0000236,2025-09-16 11:16:00,2025-09-16,U0019,S021,P0341,4,1007,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Others,Brand_042,258,
TX0000237,2025-08-12 21:04:00,2025-08-12,U0019,S027,P0360,4,215,,,,,,,วันแม่แห่งชาติ (Mother's Day),วันพิเศษไทย,1,9,กรุงเทพฯ,Educational Institution,Snacks,Brand_048,52,
TX0000238,2025-09-14 21:11:00,2025-09-14,U0019,S008,P0556,3,158,,,,,,,,,0,12,นนทบุรี,Educational Institution,Others,Brand_041,50,
TX0000239,2025-08-25 16:11:00,2025-08-25,U0019,S036,P0021,1,59,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,ReadyToEat,Brand_035,58,
TX0000240,2025-09-10 01:20:00,2025-09-10,U0019,S048,P0227,4,471,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,DairyBakery,Brand_050,110,
TX0000241,2025-09-04 03:12:00,2025-09-04,U0020,S046,P0640,5,1074,,,,,,,,,0,4,เชียงใหม่,Educational Institution,Others,Brand_037,199,
TX0000242,2025-07-14 08:43:00,2025-07-14,U0020,S044,P0137,4,848,,,,,,,,,0,1,ขอนแก่น,Gas Station,Others,Brand_008,194,
TX0000243,2025-08-12 13:50:00,2025-08-12,U0020,S037,P0213,4,216,,,,,,,วันแม่แห่งชาติ (Mother's Day),วันพิเศษไทย,1,10,ขอนแก่น,Educational Institution,DairyBakery,Brand_023,54,
TX0000244,2025-07-11 14:42:00,2025-07-11,U0020,S048,P0222,5,82,,,,,,,เข้าพรรษา (Buddhist Lent),วันสำคัญทางศาสนา,1,10,กรุงเทพฯ,Gas Station,Snacks,Brand_013,17,
TX0000245,2025-07-08 04:52:00,2025-07-08,U0020,S010,P0553,4,153,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,DairyBakery,Brand_008,37,
TX0000246,2025-06-26 16:38:00,2025-06-26,U0020,S050,P0134,5,476,,,,,,,,,0,3,สงขลา,Hospital,DairyBakery,Brand_027,94,
TX0000247,2025-08-28 15:32:00,2025-08-28,U0020,S015,P0997,2,167,,,,,,,,,0,1,ชลบุรี,Educational Institution,DairyBakery,Brand_003,82,
TX0000248,2025-09-23 11:34:00,2025-09-23,U0020,S016,P0739,4,198,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,2,สุราษฎร์ธานี,Educational Institution,ReadyToEat,Brand_034,52,
TX0000249,2025-09-18 03:26:00,2025-09-18,U0020,S019,P0120,3,143,,,,,,,,,0,4,สงขลา,Residential/Market,ReadyToEat,Brand_024,48,
TX0000250,2025-07-06 15:31:00,2025-07-06,U0020,S009,P0045,3,165,,,,,,,,,0,8,นครราชสีมา,Office,DairyBakery,Brand_003,51,
TX0000251,2025-08-01 16:48:00,2025-08-01,U0020,S047,P0250,2,99,,,,,,,,,0,8,ภูเก็ต,Hospital,Beverages,Brand_050,45,
TX0000252,2025-08-16 12:34:00,2025-08-16,U0020,S049,P0171,1,20,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Snacks,Brand_049,19,
TX0000253,2025-07-15 11:32:00,2025-07-15,U0020,S021,P0819,5,155,,,,,,,,,0,1,ภูเก็ต,Transport Hub,InstantFoods,Brand_014,30,
TX0000254,2025-09-08 19:24:00,2025-09-08,U0020,S034,P0947,4,82,,,,,,,,,0,6,สงขลา,Educational Institution,Beverages,Brand_007,21,
TX0000255,2025-09-11 01:13:00,2025-09-11,U0020,S039,P0649,1,39,,,,,,,,,0,5,ภูเก็ต,Factory,Snacks,Brand_013,37,
TX0000256,2025-07-23 08:01:00,2025-07-23,U0020,S010,P0759,4,229,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,Household,Brand_041,53,
TX0000257,2025-08-14 13:14:00,2025-08-14,U0021,S045,P0202,5,186,,,,,,,,,0,10,นครราชสีมา,Gas Station,Snacks,Brand_006,39,
TX0000258,2025-07-01 14:59:00,2025-07-01,U0021,S049,P0127,1,86,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,FrozenFoods,Brand_015,86,
TX0000259,2025-08-18 08:09:00,2025-08-18,U0021,S007,P0985,3,422,,,,,,,,,0,10,เชียงใหม่,Hospital,HealthBeauty,Brand_018,148,
TX0000260,2025-07-07 16:03:00,2025-07-07,U0021,S035,P0977,1,148,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,12,อุบลราชธานี,Gas Station,ReadyToEat,Brand_015,144,
TX0000261,2025-08-31 13:28:00,2025-08-31,U0021,S029,P0561,5,999,,,,,,,,,0,8,กรุงเทพฯ,Hospital,Household,Brand_040,182,
TX0000262,2025-08-31 17:57:00,2025-08-31,U0021,S010,P0911,2,183,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,InstantFoods,Brand_031,84,
TX0000263,2025-07-22 03:34:00,2025-07-22,U0021,S023,P0836,1,70,,,,,,,,,0,4,สุราษฎร์ธานี,Gas Station,ReadyToEat,Brand_006,68,
TX0000264,2025-08-13 08:33:00,2025-08-13,U0021,S016,P0775,5,744,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,FrozenFoods,Brand_047,149,
TX0000265,2025-08-23 13:27:00,2025-08-23,U0021,S019,P0254,5,178,,,,,,,,,0,4,สงขลา,Residential/Market,Others,Brand_037,33,
TX0000266,2025-09-11 04:41:00,2025-09-11,U0021,S015,P0282,3,75,,,,,,,,,0,1,ชลบุรี,Educational Institution,Snacks,Brand_048,26,
TX0000267,2025-08-09 10:27:00,2025-08-09,U0021,S039,P0372,3,200,,,,,,,,,0,5,ภูเก็ต,Factory,Beverages,Brand_034,62,
TX0000268,2025-06-29 16:35:00,2025-06-29,U0021,S028,P0219,1,187,,,,,,,,,0,6,เชียงใหม่,Office,FrozenFoods,Brand_021,175,
TX0000269,2025-07-05 16:09:00,2025-07-05,U0021,S025,P0919,1,102,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Household,Brand_004,104,
TX0000270,2025-08-14 18:53:00,2025-08-14,U0021,S034,P0250,3,146,,,,,,,,,0,6,สงขลา,Educational Institution,Beverages,Brand_050,45,
TX0000271,2025-08-24 16:19:00,2025-08-24,U0021,S036,P0937,2,238,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,ReadyToEat,Brand_042,111,
TX0000272,2025-07-09 08:44:00,2025-07-09,U0021,S044,P0990,3,327,,,,,,,,,0,1,ขอนแก่น,Gas Station,PersonalCare,Brand_026,103,
TX0000273,2025-08-08 12:11:00,2025-08-08,U0021,S036,P0664,5,431,,,,,,,8.8 Double Day,วันเลขเบิ้ล,1,10,กรุงเทพฯ,Entertainment Venue,ReadyToEat,Brand_050,79,
TX0000274,2025-08-06 03:00:00,2025-08-06,U0022,S031,P0802,2,243,,,,,,,,,0,3,สุราษฎร์ธานี,Factory,HealthBeauty,Brand_002,116,
TX0000275,2025-07-07 09:48:00,2025-07-07,U0022,S004,P0084,5,1496,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,8,สุราษฎร์ธานี,Entertainment Venue,Others,Brand_029,286,
TX0000276,2025-07-18 04:59:00,2025-07-18,U0022,S001,P0278,5,288,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,DairyBakery,Brand_040,54,
TX0000277,2025-07-16 22:06:00,2025-07-16,U0022,S044,P0568,1,165,,,,,,,,,0,1,ขอนแก่น,Gas Station,FrozenFoods,Brand_045,165,
TX0000278,2025-07-12 05:59:00,2025-07-12,U0022,S036,P0553,2,73,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,DairyBakery,Brand_008,37,
TX0000279,2025-07-12 11:39:00,2025-07-12,U0022,S030,P0922,1,63,,,,,,,,,0,2,อุบลราชธานี,Gas Station,DairyBakery,Brand_007,62,
TX0000280,2025-07-19 22:00:00,2025-07-19,U0022,S037,P0162,5,821,,,,,,,,,0,10,ขอนแก่น,Educational Institution,Others,Brand_050,158,
TX0000281,2025-08-11 03:49:00,2025-08-11,U0022,S007,P0396,4,330,,,,,,,,,0,10,เชียงใหม่,Hospital,DairyBakery,Brand_037,79,
TX0000282,2025-07-06 18:15:00,2025-07-06,U0022,S046,P0846,2,291,,,,,,,,,0,4,เชียงใหม่,Educational Institution,FrozenFoods,Brand_045,143,
TX0000283,2025-09-17 06:50:00,2025-09-17,U0022,S033,P0071,5,442,,,,,,,,,0,1,นครราชสีมา,Residential/Market,ReadyToEat,Brand_024,83,
TX0000284,2025-07-01 07:27:00,2025-07-01,U0022,S009,P0226,5,488,,,,,,,,,0,8,นครราชสีมา,Office,Household,Brand_040,97,
TX0000285,2025-07-05 13:22:00,2025-07-05,U0022,S041,P0456,5,606,,,,,,,,,0,6,นครราชสีมา,Office,Others,Brand_028,117,
TX0000286,2025-09-04 18:16:00,2025-09-04,U0022,S039,P0359,5,956,,,,,,,,,0,5,ภูเก็ต,Factory,Household,Brand_049,179,
TX0000287,2025-09-23 00:53:00,2025-09-23,U0022,S018,P0418,3,223,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,6,กรุงเทพฯ,Educational Institution,Beverages,Brand_010,78,
TX0000288,2025-08-16 15:30:00,2025-08-16,U0022,S026,P0544,2,204,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,ReadyToEat,Brand_049,103,
TX0000289,2025-08-27 16:28:00,2025-08-27,U0022,S010,P0200,2,82,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,InstantFoods,Brand_020,38,
TX0000290,2025-07-17 12:39:00,2025-07-17,U0022,S001,P0579,5,1430,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,Others,Brand_047,267,
TX0000291,2025-07-14 08:12:00,2025-07-14,U0022,S020,P0876,4,306,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,FrozenFoods,Brand_023,70,
TX0000292,2025-07-21 08:28:00,2025-07-21,U0022,S001,P0782,1,88,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,FrozenFoods,Brand_027,83,
TX0000293,2025-08-28 19:46:00,2025-08-28,U0022,S021,P0418,2,151,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Beverages,Brand_010,78,
TX0000294,2025-09-15 01:11:00,2025-09-15,U0022,S017,P0882,3,375,,,,,,,,,0,9,นครราชสีมา,Hospital,FrozenFoods,Brand_006,115,
TX0000295,2025-09-02 04:37:00,2025-09-02,U0022,S042,P0241,3,95,,,,,,,,,0,4,อุบลราชธานี,Gas Station,Snacks,Brand_002,29,
TX0000296,2025-08-08 20:28:00,2025-08-08,U0023,S024,P0261,5,249,,,,,,,8.8 Double Day,วันเลขเบิ้ล,1,12,อุบลราชธานี,Entertainment Venue,FrozenFoods,Brand_007,50,
TX0000297,2025-09-03 22:57:00,2025-09-03,U0023,S048,P0673,2,265,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,PersonalCare,Brand_035,129,
TX0000298,2025-07-01 02:29:00,2025-07-01,U0023,S024,P0091,5,715,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,ReadyToEat,Brand_050,140,
TX0000299,2025-08-16 19:56:00,2025-08-16,U0023,S027,P0437,2,169,,,,,,,,,0,9,กรุงเทพฯ,Educational Institution,HealthBeauty,Brand_026,77,
TX0000300,2025-09-10 11:05:00,2025-09-10,U0023,S034,P0474,1,170,,,,,,,,,0,6,สงขลา,Educational Institution,HealthBeauty,Brand_005,163,
